Feature ID	Taxon	Confidence
6f06b11d5636e743ab05c727b170e4ef	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae	0.9991313607488874
4eada9d88ba255b1b8d0fe5d6ab12443	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter	0.9999999999937413
2ae60ebb6f74128ba6345d3a3961f99e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Altererythrobacter; s__Porphyrobacter_mercurialis	0.9999379539487779
113af260ace628f251fc0342fd652434	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Frigoribacterium	0.7029252561392985
1a5cc97832e78042c4ce932d1868036c	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria	0.7093446334990143
cc3980251ee0feeacc1e5e5edddcab41	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae	0.7392530076852705
689192d0732dc2b9903b17e32257a8f3	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales	0.9994033981109863
d3f0af5922d80ae2cde0926704314238	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9899866781235477
77539ceb9ef2fa4aeadaa9cd17da81f9	d__Eukaryota; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Sclerotiniaceae; g__Sclerotinia; s__Sclerotinia_sclerotiorum	0.8056915941152413
edada8213fe3f2c3a737499954c8298c	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium	0.9309162931547379
9d3f3e8346dc008c9fdca73deaf9baca	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter	0.7041140484558193
480e4c64c55e96a49308587ea86c4569	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter; s__Triticum_aestivum	0.853874997324452
